127.0.0.1 - - [27/Jan/2026:22:38:43 -0600] "GET /api/dashboard/ HTTP/1.0" 200 402 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [27/Jan/2026:22:38:43 -0600] "GET /api/dashboard/ HTTP/1.0" 200 402 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [27/Jan/2026:22:38:48 -0600] "POST /api/auth/logout/ HTTP/1.0" 200 41 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [03/Feb/2026:19:08:22 -0600] "GET /api/integration/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f/modules/ HTTP/1.1" 200 111 "-" "curl/7.76.1"
127.0.0.1 - - [03/Feb/2026:19:08:27 -0600] "GET /api/integration/organizations/ HTTP/1.1" 200 180 "-" "python-requests/2.32.5"
127.0.0.1 - - [03/Feb/2026:19:08:27 -0600] "GET /api/integration/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f/modules/ HTTP/1.1" 200 111 "-" "python-requests/2.32.5"
127.0.0.1 - - [03/Feb/2026:19:08:42 -0600] "POST /api/integration/validate-credentials/ HTTP/1.1" 200 436 "-" "python-requests/2.32.5"
127.0.0.1 - - [03/Feb/2026:19:08:46 -0600] "POST /api/integration/user/ HTTP/1.1" 200 270 "-" "python-requests/2.32.5"
127.0.0.1 - - [03/Feb/2026:19:09:03 -0600] "GET /api/integration/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f/modules/ HTTP/1.1" 200 212 "-" "curl/7.76.1"
127.0.0.1 - - [03/Feb/2026:19:09:08 -0600] "GET /api/integration/organizations/ HTTP/1.1" 200 180 "-" "python-requests/2.32.5"
127.0.0.1 - - [03/Feb/2026:19:09:08 -0600] "GET /api/integration/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f/modules/ HTTP/1.1" 200 212 "-" "python-requests/2.32.5"
127.0.0.1 - - [04/Feb/2026:18:10:43 -0600] "POST /api/auth/login/ HTTP/1.1" 200 995 "http://adminapps.isosmart.local/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:10:48 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:10:55 -0600] "GET /api/products/module-logs/ HTTP/1.1" 200 52 "http://adminapps.isosmart.local/activity" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:10:57 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:01 -0600] "GET /api/products/iso-standards/active/ HTTP/1.1" 200 212 "http://adminapps.isosmart.local/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:01 -0600] "GET /api/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f/ HTTP/1.1" 500 92044 "http://adminapps.isosmart.local/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:03 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:04 -0600] "GET /api/products/modules/by_organization/?organization_id=1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f HTTP/1.1" 200 183 "http://adminapps.isosmart.local/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:11 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:12 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:13 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:13 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
